paper_id,title,technology_term,control_term,retained
3577,Fine-Grained Semantics for Probabilistic Programs,False,True,False
3578,Optimization techniques for energy efficiency in machining processes—a review,False,False,False
3582,Employee skills for circular business model implementation: A taxonomy,False,False,False
3583,Investigating the Role of Argumentation in the Rhetorical Analysis of Scientific Publications with Neural Multi-Task Learning Models,False,False,False
3584,Gradient-based Constrained Sampling from Language Models,True,False,False
3585,Decoding Methods in Neural Language Generation: A Survey,False,False,False
3586,A question-answering framework for automated abstract screening using large language models,True,False,False
3587,An interpretable neural fuzzy inference system for predictions of underpricing in initial public offerings,False,False,False
3588,Landslide Susceptibility Mapping: Analysis of Different Feature Selection Techniques with Artificial Neural Network Tuned by Bayesian and Metaheuristic Algorithms,False,True,False
3589,An in-depth investigation on the behavior of measures to quantify reproducibility,False,True,False
3591,"Fundamentals, Algorithms, and Technologies of Occupancy Detection for Smart Buildings Using IoT Sensors",False,False,False
3592,"Automatic detection of relevant information, predictions and forecasts in financial news through topic modelling with Latent Dirichlet Allocation",False,False,False
3594,Static analysis with demand-driven value refinement,False,True,False
3607,Enhancing Reasoning to Adapt Large Language Models for Domain-Specific Applications,True,False,False
3609,Simultaneous Latent Budget Trees for Stratified Classification,False,False,False
3616,"Thinking Hard, Not Smart: Reasoning Models Fail to Ration Test-Time Compute Across Questions",True,False,False
3622,A Survey of Test-Time Compute: From Intuitive Inference to Deliberate Reasoning,False,True,False
3625,M1: Towards Scalable Test-Time Compute with Mamba Reasoning Models,True,False,False
3627,Adaptive Test-Time Compute Allocation with Evolving In-Context Demonstrations,False,False,False
3647,Interfacing adaptive optics simulations with the optical model: a powerful tool for MORFEO,False,False,False
3650,Nice Fold or Hero Call: Learning Budget-Efficient Thinking for Adaptive Reasoning,False,False,False
3661,Finding the Minimal Parameter Budget for Implicit Reasoning: A Data Complexity Driven Scaling Law for Language Models,True,False,False
3665,Test-Time Compute Games,True,False,False
3666,LLMs for Game Theory: Entropy-Guided In-Context Learning and Adaptive CoT Reasoning,True,False,False
3667,Logit-Entropy Adaptive Stopping Heuristic for Efficient Chain-of-Thought Reasoning,True,False,False
3669,Adaptive Test-Time Compute Allocation for Reasoning LLMs via Constrained Policy Optimization,True,False,False
3678,What If We Allocate Test-Time Compute Adaptively?,False,True,False
3684,BARD: budget-aware reasoning distillation,True,False,False
3688,Diversity Matters: Revisiting Test-Time Compute in Vision-Language Models,True,False,False
3691,Rank1: Test-Time Compute for Reranking in Information Retrieval,True,False,False
3694,RTTC: Reward-Guided Collaborative Test-Time Compute,True,False,False
3703,Recency/Frequency Adaptive KV Caching for Large Language Model Serving,True,False,False
3707,Optimizing Test-Time Compute via Meta Reinforcement Fine-Tuning,True,False,False
3711,AdaCtrl: Towards Adaptive and Controllable Reasoning via Difficulty-Aware Budgeting,False,True,False
3715,Hierarchical Budget Policy Optimization for Adaptive Reasoning,False,True,False
3723,VLA-ATTC: Adaptive Test-Time Compute for VLA Models with Relative Action Critic Model,False,True,False
3726,ELASTIC: Efficiently Learning to Adaptively Scale Test-Time Compute for Generative Control Policies,False,True,False
3740,FEval-TTC: Fair Evaluation Protocol for Test-Time Compute,True,False,False
3746,Autonomy Architectures for Safe Planning in Unknown Environments Under Budget Constraints,False,True,False
3748,Inverse Scaling in Test-Time Compute,True,False,False
3752,When More Thinking Hurts: Overthinking in LLM Test-Time Compute Scaling,True,False,False
3761,Re-FORC: Adaptive Reward Prediction for Efficient Chain-of-Thought Reasoning,False,False,False
3763,PPL-Factory: Task-Aware and Budget-Aware Data Selection from Language Modeling to Reasoning,True,False,False
3764,Mixture of Reasonings: Teach Large Language Models to Reason with Adaptive Strategies,True,False,False
3765,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,True,False,False
3766,Human-Timescale Adaptation in an Open-Ended Task Space,True,False,False
3773,Strategic Scaling of Test-Time Compute: A Bandit Learning Approach,True,False,False
3774,BUDDY: BUdget-Driven DYnamic Depth Routing for Adaptive Large Language Model Inference,True,False,False
3775,Scaling Test-Time Compute to Achieve IOI Gold Medal with Open-Weight Models,True,False,False
3778,Uncertainty-Aware Budget Allocation for Adaptive Test-Time Reasoning,True,False,False
3781,Debate-on-Graph: Reliable and Adaptive Reasoning of Large Language Model on Uncertain Knowledge Graph,True,False,False
3793,Adapting Multilingual Neural Machine Translation to Unseen Languages,False,False,False
3801,Solving olympiad geometry without human demonstrations,True,False,False
3804,Learning When to Think: Adaptive Reasoning for Test-Time Compute Allocation,True,False,False
3806,Preserving Diversity in Supervised Fine-Tuning of Large Language Models,True,False,False
3807,Chain-of-Retrieval Augmented Generation,True,False,False
3808,S*: Test Time Scaling for Code Generation,True,False,False
3813,ReasonIR: Training Retrievers for Reasoning Tasks,True,False,False
3819,Efficiently Learning at Test-Time: Active Fine-Tuning of LLMs,True,False,False
3822,RTTC: Reward-Guided Collaborative Test-Time Compute,True,False,False
3828,FEval-TTC: Fair Evaluation Protocol for Test-Time Compute,True,False,False
3834,"Balancing Compute in LLM Inference: Model Selection, Quantization, and Test-Time Scaling",True,False,False
3837,GridProbe: Posterior-Probing for Adaptive Test-Time Compute in Long-Video VLMs,False,False,False
3843,"Beyond Memorization: Extending Reasoning Depth with Recurrence, Memory and Test-Time Compute Scaling",False,False,False
3844,DASIP: Dynamic Test-Time Compute Scaling for Robot Control with Stochastic Interpolant Policies,False,True,False
3845,Beyond Test-Time Compute Strategies: Advocating Energy-per-Token in LLM Inference,True,False,False
3848,Conformal Thinking: Risk Control for Reasoning on a Compute Budget,True,False,False
3853,Plan and Budget: Effective and Efficient Test-Time Scaling on Reasoning Large Language Models,True,False,False
3854,HTPO: Towards Exploration-Exploitation Balanced Policy Optimization via Hierarchical Token-level Objective Control,True,False,False
3858,"A Survey on LLM Test-Time Compute via Search: Tasks, LLM Profiling, Search Algorithms, and Relevant Frameworks",True,False,False
3861,Selective Test-Time Compute Scaling for Click-Through Rate Prediction via Uncertainty-Triggered Feature Path Exploration,True,False,False
3862,Adaptive Model and Strategy Routing for Cost-Efficient LLM Services,True,False,False
3869,Can Past Experience Accelerate LLM Reasoning?,True,False,False
3873,CAMD: Coverage-Aware Multimodal Decoding for Efficient Reasoning of Multimodal Large Language Models,True,False,False
3876,Learning How Hard to Think: Input-Adaptive Allocation of LM Computation,True,False,False
3878,Semantic Self-Segmentation for Abstractive Summarization of Long Documents in Low-Resource Regimes,False,True,False
3890,Dr.LLM: Dynamic Layer Routing in LLMs,True,False,False
3891,Olympiad-level formal mathematical reasoning with reinforcement learning,False,True,False
3892,Agentic Reasoning: A Streamlined Framework for Enhancing LLM Reasoning with Agentic Tools,True,False,False
3893,Kimi k1.5: Scaling Reinforcement Learning with LLMs,True,False,False
3894,TokenSkip: Controllable Chain-of-Thought Compression in LLMs,True,False,False
3898,Generative AI at the Edge: Challenges and Opportunities,True,False,False
3899,Towards a science exocortex,False,False,False
3900,PlanGEN: A Multi-Agent Framework for Generating Planning and Reasoning Trajectories for Complex Problem Solving,False,True,False
3901,ReSo: A Reward-driven Self-organizing LLM-based Multi-Agent System for Reasoning Tasks,True,False,False
3903,When More is Less: Understanding Chain-of-Thought Length in LLMs,True,False,False
3904,Sycophancy Mitigation Through Reinforcement Learning with Uncertainty-Aware Adaptive Reasoning Trajectories,False,True,False
3909,Inference Scaling Laws: An Empirical Analysis of Compute-Optimal Inference for Problem-Solving with Language Models,True,False,False
3910,"SFT Memorizes, RL Generalizes: A Comparative Study of Foundation Model Post-training",True,False,False
3911,Not All Bits Are Equal: Scale-Dependent Memory Optimization Strategies for Reasoning Models,True,False,False
3912,Deliberative Searcher: Improving LLM Reliability via Reinforcement Learning with Constraints,True,False,False
3918,Path Independent Equilibrium Models Can Better Exploit Test-Time Computation,False,True,False
3920,ZAYA1-8B Technical Report,True,False,False
3923,"Wait, We Don’t Need to “Wait”! Removing Thinking Tokens Improves Reasoning Efficiency",False,True,False
3924,Simply Stabilizing the Loop via Fully Looped Transformer,False,True,False
3926,Efficient Test-Time Optimization for Multi-Agent Proof Autoformalization,False,True,False
3927,Teaching Pretrained Language Models to Think Deeper with Retrofitted Recurrence,True,False,False
3929,An Empirical Study of LLM Reasoning Ability Under Strict Output Length Constraint,True,False,False
3930,Can 1B LLM Surpass 405B LLM? Rethinking Compute-Optimal Test-Time Scaling,True,False,False
3934,Is That Your Final Answer? Test-Time Scaling Improves Selective Question Answering,True,False,False
3936,PowerInfer-2: Fast Large Language Model Inference on a Smartphone,True,False,False
3938,SELFGOAL: Your Language Agents Already Know How to Achieve High-level Goals,False,False,False
3939,Compute Aligned Training: Optimizing for Test Time Inference,True,False,False
3942,Large Language Models to Diffusion Finetuning,True,False,False
3943,The Geometric Reasoner: Manifold-Informed Latent Foresight Search for Long-Context Reasoning,False,True,False
3945,Scaling of Search and Learning: A Roadmap to Reproduce o1 from Reinforcement Learning Perspective,True,False,False
3946,Trading Inference-Time Compute for Adversarial Robustness,True,False,False
3947,"A Tale of Two Temperatures: Simple, Efficient, and Diverse Sampling from Diffusion Language Models",True,False,False
3948,Advanced evaluation of BIM-GenAI using OpenAI o1 and ethical considerations,False,True,False
3950,AdaRewriter: Unleashing the Power of Prompting-based Conversational Query Reformulation via Test-Time Adaptation,True,False,False
3952,RepFusion: Leveraging Multimodal Priors for Denoising in Representation Space,True,False,False
3954,Stop When Further Reasoning Won't Help: Attention-State Adaptive Generation in Reasoning Models,False,False,False
3955,Investigating Inference-time Scaling for Chain of Multi-modal Thought: A Preliminary Study,False,True,False
3956,SpecCoT: Accelerating Chain-of-Thought Reasoning through Speculative Exploration,False,True,False
3958,Recursive Scaling in Masked Diffusion Models,False,True,False
3959,Toward Efficient and Faithful Reasoning in Large Language Models,True,False,False
3960,Thinking Traps in Long Chain-of-Thought: A Measurable Study and Trap-Aware Adaptive Restart,False,True,False
3966,Just Enough Thinking: Efficient Reasoning with Adaptive Length Penalties Reinforcement Learning,False,False,False
3967,Training Large Language Models To Reason In Parallel With Global Forking Tokens,True,False,False
3971,Efficient Reasoning Models: A Survey,True,False,False
3973,On Logical Extrapolation for Mazes with Recurrent and Implicit Networks,False,True,False
3977,Combining Induction and Transduction for Abstract Reasoning,False,False,False
3979,Questionable practices in machine learning,True,False,False
3980,Inference-time Physics Alignment of Video Generative Models with Latent World Models,False,True,False
3983,Deep Think with Confidence,True,False,False
3984,BALROG: Benchmarking Agentic LLM and VLM Reasoning On Games,True,False,False
3988,PARC: An Autonomous Self-Reflective Coding Agent for Robust Execution of Long-Horizon Tasks,False,True,False
3992,"Towards Long-Horizon Vision-Language Navigation: Platform, Benchmark and Method",False,True,False
4001,SoK: Hardware Defenses Against Speculative Execution Attacks,False,True,False
4006,AutoDroid: LLM-powered Task Automation in Android,True,False,False
4030,Cross-Benchmark Generalization in Long-Horizon Agents,False,True,False
4042,When Robots Do the Chores: A Benchmark and Agent for Long-Horizon Household Task Execution,False,True,False
4045,DexSkills: Skill Segmentation Using Haptic Data for Learning Autonomous Long-Horizon Robotic Manipulation Tasks,False,True,False
4078,STMA: A Spatio-Temporal Memory Agent for Long-Horizon Embodied Task Planning,False,True,False
4096,SIAgent: Spatial Interaction Agent via LLM-powered Eye-Hand Motion Intent Understanding in VR,True,False,False
4102,Agent-Sentry: Bounding LLM Agents via Execution Provenance,True,False,False
4107,Toward Reliable Context Compression for Long-Horizon Agents: An Empirical Study of Execution Instability,False,True,False
4112,ContextFlow: Hierarchical Task-State Alignment for Long-Horizon Embodied Agents,False,True,False
4127,"BCER Agent: Reliable Long-Horizon MRI Workflow Execution via Compilation, Artifact Binding, and Bounded Local Recovery",False,True,False
4135,SeqVLA: Sequential Task Execution for Long-Horizon Manipulation with Completion-Aware Vision-Language-Action Model,False,True,False
4136,A Task-State Representation for Long-Horizon Mobile GUI Agents,False,True,False
4154,Heterogeneous Multi-Expert Reinforcement Learning for Long-Horizon Multi-Goal Tasks in Autonomous Forklifts,False,True,False
4156,OmegaUse: Building a General-Purpose GUI Agent for Autonomous Task Execution,True,False,False
4158,CapSeal: Capability-Sealed Secret Mediation for Secure Agent Execution,True,False,False
4168,MemPrism: Task-Conditioned Relational Memory Views for Long-Horizon Agents,False,True,False
4171,Fin-Analyst at FinMMEval 2026 Task 3: A Live Hybrid Trading Agent with LLM Specialists and Rule-Based Signals,True,False,False
4175,U2UData+: A Scalable Swarm UAVs Autonomous Flight Dataset for Embodied Long-horizon Tasks,False,True,False
4177,JANUS: Foreseeing Latent Risk for Long-Horizon Agent Safety,False,True,False
4196,GPT-4 Technical Report,True,False,False
4197,A robot operating system framework for using large language models in embodied AI,True,False,False
4198,CTFAgent: An LLM-powered Agent for CTF Challenge Solving,True,False,False
4204,Preserving and combining knowledge in robotic lifelong reinforcement learning,False,True,False
4207,EVOLVING ARCHITECTURES AND LONG-HORIZON PLANNING IN MULTI-AGENT CONVERSATIONAL AI: A DECADE IN REVIEW,False,True,False
4219,Interactive Language: Talking to Robots in Real Time,False,True,False
4220,"SPIRE: Synergistic Planning, Imitation, and Reinforcement Learning for Long-Horizon Manipulation",False,True,False
4224,Deep‐learning‐based vehicle trajectory prediction: A review,False,True,False
4229,Cognitive Modeling for Long-Horizon Agent Learning via Integrated Long-Term Memory and Reasoning,False,True,False
4245,Safe Planner: Empowering Safety Awareness in Large Pre-Trained Models for Robot Task Planning,False,True,False
4252,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,False,True,False
4256,LATCH: latency-bounded latent lookahead for constraint-safe web agents,False,False,False
4257,ProgPrompt: program generation for situated robot task planning using large language models,True,False,False
4258,A survey on integration of large language models with intelligent robots,True,False,False
4264,Challenges and Applications of Large Language Models,True,False,False
4266,L2M2: A Hierarchical Framework Integrating Large Language Model and Multi-agent Reinforcement Learning,True,False,False
4271,A Survey of Robot Intelligence with Large Language Models,True,False,False
4272,WebThinker: Empowering Large Reasoning Models with Deep Research Capability,False,True,False
4275,Toward Sustainable Agentic AI Systems: A Survey of Architectures and Methodologies,True,False,False
4276,Evaluation and Benchmarking of LLM Agents: A Survey,True,False,False
4285,Evaluating routing stability and coordination in swarm-based multi-agent task-oriented dialogue systems,False,True,False
4291,Predictive Autonomy for UAV Remote Sensing: A Survey of Video Prediction,False,True,False
4292,LLM-as-BT-Planner: Leveraging LLMs for Behavior Tree Generation in Robot Task Planning,True,False,False
4294,"Foundation models and intelligent decision-making: Progress, challenges, and perspectives",True,False,False
4302,ProgPrompt: Generating Situated Robot Task Plans using Large Language Models,True,False,False
4305,AI Reasoning in Deep Learning Era: From Symbolic AI to Neural–Symbolic AI,True,False,False
4309,SPOC: Imitating Shortest Paths in Simulation Enables Effective Navigation and Manipulation in the Real World,False,True,False
4310,$π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,False,True,False
4312,Retrieval-Augmented Generation for AI-Generated Content: A Survey,False,False,False
4316,Deep Reinforcement Learning for Robotics: A Survey of Real-World Successes,False,True,False
4319,Vision-Language-Action Models for Robotics: A Review Towards Real-World Applications,True,False,False
4321,VisualWebArena: Evaluating Multimodal Agents on Realistic Visual Web Tasks,False,False,False
4323,Progressive subgoal-aggregated long-sequence decision-making with large language models,True,False,False
4340,Large Language Models as Commonsense Knowledge for Large-Scale Task Planning,True,False,False
4348,"A Systematic Survey of Agent Skills: Lifecycle, Taxonomy, and Security",False,False,False
4349,World models and predictive coding for cognitive and developmental robotics: frontiers and challenges,False,True,False
4351,Vision-language model-based human-robot collaboration for smart manufacturing: A state-of-the-art survey,True,False,False
4355,Do Agents Dream of Root Shells? Partial-Credit Evaluation of LLM Agents in Capture the Flag Challenges,True,False,False
4358,Autonomous Tester Agent Benchmark,False,False,False
4363,Episodes Discovery Recommendation with Multi-Source Augmentations,False,False,False
4380,Persistent Cost of Lipschitz Maps,False,False,False
4389,Grassmannian Persistence Diagrams: Special Properties in the 1-Parameter Setting,False,False,False
4406,MemSecBench: Tracking Agent Memory Poisoning from Persistence to Consequence and Repair,True,False,False
4407,Picard understanding Darmok: A Dataset and Model for Metaphor-Rich Translation in a Constructed Language,True,False,False
4422,Curvature Sets Over Persistence Diagrams,False,False,False
4431,Persistent Sparse Autoencoders: Learning Feature Timescales in Language Models,True,False,False
4445,"Triangulation, Persistence, and Fukaya categories",False,True,False
4448,Relative-perfectness of discrete gradient vector fields and multi-parameter persistent homology,False,True,False
4464,Positivity of Multiparameter Persistence Diagrams and Bottleneck Stability,False,False,False
4467,Measuring Embedding Sensitivity to Authorial Style in French: Comparing Literary Texts with Language Model Rewritings,True,False,False
4470,Stealthy and Persistent Unalignment on Large Language Models via Backdoor Injections,True,False,False
4481,A scaling law of contextual persistence in human language,True,False,False
4485,Discourse structure interacts with reference but not syntax in neural language models,True,False,False
4489,Is Attention always needed? A Case Study on Language Identification from Speech,False,False,False
4491,Do Language Models Consistently Encode the Current Year?,True,False,False
4495,Improving Similar Language Translation With Transfer Learning,False,False,False
4497,Semantic Anchoring in Agentic Memory: Leveraging Linguistic Structures for Persistent Conversational Context,True,False,False
4498,Topical Language Generation using Transformers,True,False,False
4499,"Untangling the Influence of Typology, Data and Model Architecture on Ranking Transfer Languages for Cross-Lingual POS Tagging",False,False,False
4501,Emergent World Models and Latent Variable Estimation in Chess-Playing Language Models,True,False,False
4503,Open or Closed LLM for Lesser-Resourced Languages? Lessons from Greek,True,False,False
4504,Supporting Undotted Arabic with Pre-trained Language Models,True,False,False
4505,GPT-NeoX-20B: An Open-Source Autoregressive Language Model,True,False,False
4506,Indian Language Summarization using Pretrained Sequence-to-Sequence Models,False,False,False
4508,Inferring Rewards from Language in Context,False,False,False
4509,AraBERT: Transformer-based Model for Arabic Language Understanding,False,False,False
4512,MALM: Mixing Augmented Language Modeling for Zero-Shot Machine Translation,True,False,False
4516,PRODIS -- a speech database and a phoneme-based language model for the study of predictability effects in Polish,True,False,False
4519,Distributing Persistent Homology via Spectral Sequences,False,False,False
4520,Episodic Memory in Lifelong Language Learning,False,True,False
4521,Abstractive Text Summarization based on Language Model Conditioning and Locality Modeling,True,False,False
4525,Comparing Models of Associative Meaning: An Empirical Investigation of Reference in Simple Language Games,False,False,False
4527,Multilingual and Unsupervised Subword Modeling for Zero-Resource Languages,False,False,False
4531,Natural Language Generation,True,False,False
4532,EuroGEST: Investigating gender stereotypes in multilingual language models,True,False,False
4534,Examination and Extension of Strategies for Improving Personalized Language Modeling via Interpolation,True,False,False
4535,Semantic Network Model for Sign Language Comprehension,False,True,False
4541,Do Not Fire the Linguist: Grammatical Profiles Help Language Models Detect Semantic Change,True,False,False
4542,Application of GPT Language Models for Innovation in Activities in University Teaching,True,False,False
4544,The Birth of Bias: A case study on the evolution of gender bias in an English language model,True,False,False
4545,Computational and Robotic Models of Early Language Development: A Review,False,False,False
4546,A Legal Framework for Natural Language Processing Model Training in Portugal,True,False,False
4547,TinyBERT: Distilling BERT for Natural Language Understanding,True,False,False
4548,Offensive Language and Hate Speech Detection for Danish,False,False,False
4550,Universal Distances for Extended Persistence,False,False,False
4552,From Things' Modeling Language (ThingML) to Things' Machine Learning (ThingML2),False,False,False
4557,Selecting Informative Contexts Improves Language Model Finetuning,True,False,False
4559,Measuring Harmful Representations in Scandinavian Language Models,True,False,False
4560,"ALBERTI, a Multilingual Domain Specific Language Model for Poetry Analysis",True,False,False
4565,"Contextual Agentic Memory is a Memo, Not True Memory",True,False,False
4566,Mechanistic Attention Guidance for Agent Memory Refinement,False,True,False
4567,Beyond RAG for Agent Memory: Retrieval by Decoupling and Aggregation,True,False,False
4568,EvoMemBench: Benchmarking Agent Memory from a Self-Evolving Perspective,True,False,False
4569,StreamMemBench: Streaming Evaluation of Agent Memory for Future-Oriented Assistance,False,True,False
4570,Dual-Layer Agentic Memory with Fast Write Routing and Slow Consolidation,True,False,False
4575,What Spatial Memory Must Store: Occlusion as the Test for Language-Agent Memory,False,False,False
4576,Cross-Agent Memory Architecture with Contextual Coherence and Factually Grounded Multi-Agent System,False,False,False
4577,Agentic Context Management: Solving Agent Memory and Cost by Treating Them as Lifecycle and Architecture Problems,True,False,False
4578,"Designing interaction and management for AI agent memory : design space, metaphors, and interactive conflict management",True,False,False
4581,Inadequacy of Modal Logic in Quantum Settings,False,False,False
4587,SAMPL: The Spreading Activation and Memory PLasticity Model,False,False,False
4590,RubricEM: Meta-RL with Rubric-guided Policy Decomposition beyond Verifiable Rewards,False,True,False
4593,Beyond Retrieval: Layered Epistemic Agent Protocol for Memory Coherence,False,False,False
4594,When Memory Becomes Authority: Benchmarking Authority Collapse at the Memory Consolidation Boundary,True,False,False
4597,"What to Keep, What to Forget: A Rate--Distortion View of Memory Compaction in LLMs and Agents",True,False,False
4599,From Terrain to Space: A Survey on Multidomain Data Lifecycle for Urban Embodied Agents,False,True,False
4601,Memory Fabric for Conversational AI Agents: Enabling Shared and Persistent Memory Across Users,True,False,False
4602,CommitKV: Lifecycle-Aware KV Cache Compression via Commit Transitions for Multi-Turn Agents,False,True,False
4603,Governed Shared Memory for Multi-Agent LLM Systems,True,False,False
4604,FluctlightDB: A Memory Model of Data for AI Agents,True,False,False
4605,SuperLocalMemory 4.0: The Governed Memory Operating System for AI Agents,True,False,False
4608,"Brain and Immune System Part II—An Integrative View upon Spatial Orientation, Learning, and Memory Function",False,False,False
4610,A Review of Incorporating Psychological Theories in LLMs,True,False,False
4614,"Agents Don't Just Agree, They Remember: Benchmarking Persistent Sycophancy in Stateful Personal Agents",False,False,False
4620,TraceMem: Weaving Narrative Memory Schemata from User Conversational Traces,True,False,False
4622,TEPA: Revoking Stale Memories for Conflict-Robust Language Agents,False,False,False
4623,HyperMem: Hypergraph Memory for Long-Term Conversations,True,False,False
4627,"Memory as a Wasting Asset: Pricing Flash Endurance for Embodied Agents, and the Limits of Doing So",False,True,False
4629,A Unified Framework for Self-Evolving and Self-Healing Artificial Intelligence Agents,False,True,False
4630,The Dynamic Gist-Based Memory Model (DGMM): A Memory-Centric Architecture for Artificial Intelligence,True,False,False
4631,"From Cognitive Architectures to Language Agents: A Mechanism-Level Review of Lineage, Convergence, and Migration Gaps",False,True,False
4633,Retention Consequence in Lifecycle Memory Control,False,True,False
4634,Consolidator: Learning Persistent Routed Memory Across Context Boundaries,False,False,False
4635,SkillJack: Persistent Skill Backdoors in Self-Evolving Agents,False,True,False
4636,Learning from Use: Test-Time Learning in Large Language Models and Agents,True,False,False
4637,SCM: Sleep-Consolidated Memory with Algorithmic Forgetting for Large Language Models,True,False,False
4638,Eywa: Provenance-Grounded Long-Term Memory for AI Agents,True,False,False
4639,Stateful Agent Backdoor,True,False,False
4641,Long Live the Librarian! A Persistent Search Sub-Agent for Energy-Efficient Multi-Agent Software Engineering Systems,False,False,False
4649,Mind Viruses: Self-Propagating Ideas in Multi-Agent LLM Systems,True,False,False
4651,Self-Supervised Consistency Regularization for Poisoning-Resilient Memory Sharing in Multi-Agent Networks,False,False,False
4653,MemPoison: Uncovering Persistent Memory Threats and Structural Blind Spots in LLM Agents,True,False,False
4654,Beyond Perplexity: A Behavioral Evaluation Framework for Deployment-Memory Claims in LLM Test-Time Training,True,False,False
4655,S3Mem: Structured Spatiotemporal Scene-Event Memory for Long-Horizon Interactive Question Answering,False,True,False
4657,Memory Poisoning Propagation and Repair Mechanism in Multi-Agent Collaborative Environments,False,False,False
4658,When Prompts Control Robots: Prompt Injection Attacks in Multi-Agent Robotic Systems,True,False,False
4662,Iterative Vision-and-Language Navigation,False,True,False
4663,APEX-MEM: Agentic Semi-Structured Memory with Temporal Reasoning for Long-Term Conversational AI,True,False,False
4668,ElasticMem: Latent Memory as a Learnable Resource for LLM Agents,True,False,False
4671,Exploring Simulated Morphic Fields for Sustainable Multi-Agent Learning and Education,False,False,False
4672,"Security of World-Model-Based Embodied AI: A Lifecycle of Threats, Defenses, and Evaluation",False,True,False
4677,H2HMem: A Multimodal Memory Benchmark for Agents in Human-Human Interactions,True,False,False
4678,Knowledge-Centric Information Systems,True,False,False
4679,MoltGraph: A Longitudinal Temporal Graph Dataset of Moltbook for Coordinated-Agent Detection,True,False,False
4683,HiMe: Hierarchical Embodied Memory for Long-Horizon Vision-Language-Action Control,False,True,False
4688,EA-Graph: Artifact-Anchored Verification Memory for Coding Agents under Upstream Drift,False,True,False
4689,[Withdrawn] AI Agents Need Memory Control Over More Context,True,False,False
4692,The safety failures we are not instrumenting: a perspective on hidden safety-critical challenges in modern AI systems,False,True,False
4694,AutoPersonas: A Multi-Timescale Loop Engine for Open-Ended Persona Evolution,False,True,False
4696,"True-to-Role, Tailored-to-You: A Survey of LLM-based Role-Playing Agents",True,False,False
4700,Dissecting AI Trading: Behavioral Finance and Market Bubbles,True,False,False
4705,What General Intelligence Requires: Non-Reducible Constraints Across Levels of Description,False,False,False
4706,Essays in Economics,False,False,False
4708,Operating-Layer Controls for Onchain Language-Model Agents Under Real Capital,True,False,False
4710,"The Inside of Consequence: Eigenlage, Internal Un-Invertibility, and the Ethics of Artificial Vulnerability",False,True,False
4716,VoiceMate: Enhancing Industrial Operations with Real-Time Audio Guidance,True,False,False
4720,PiSAs: Benchmarking Contextual Integrity in Multi-User Agentic Systems,True,False,False
4722,KAPPS: A knowledge-based CPPS Architecture for the Circular Factory,False,False,False
4723,"Search over the Visual World: Persistent Visual Memory, Layered Indexes, and Source-Grounded Evidence",True,False,False
4724,Engineering Reliable Coding Agents: Evaluating and Operating the System Around the Model,False,True,False
4726,TARL: Transaction-Aware Reliable Ledgers for Executable Memory Management in Long-Term Agents,False,True,False
4727,It's a Bird! It's a Plane! It's...a Girl?!: Analyzing Representations of Femininity on The CW's Supergirl,False,False,False
4728,A machine learning and agent-based modeling framework for tourism crisis management,False,True,False
4751,Towards Adaptive Context Management for Intelligent Conversational Question Answering,False,False,False
4794,Pivot-Centric Trajectory Prediction: Bridging Long Horizons via Dynamical Guidance,False,True,False
4817,Learning Representation for Anomaly Detection of Vehicle Trajectories,False,True,False
4818,DisCEdge: Distributed Context Management for Large Language Models at the Edge,True,False,False
4819,QCNeXt: A Next-Generation Framework For Joint Multi-Agent Trajectory Prediction,False,True,False
4844,XCoT-VLA: Executable Chain-of-Thought for Vision-Language-Action Driving,False,True,False
4859,Semi-supervised Semantics-guided Adversarial Training for Trajectory Prediction,False,True,False
4873,DRL-Based Trajectory Tracking for Motion-Related Modules in Autonomous Driving,False,True,False
4877,Privacy Evaluation of Generative Models for Trajectory Generation,False,True,False
4895,Inverse Optimal Control from Incomplete Trajectory Observations,False,True,False
4904,Energy-Efficient Cyclical Trajectory Design for UAV-Aided Maritime Data Collection in Wind,False,True,False
4913,The Best Programming Language for Tokenmaxxing: An Investigation of Coding Agent Behavior Across Programming Languages,False,True,False
4939,"A Review on Vibe Coding: Fundamentals, State-of-the-art, Challenges and Future Directions",False,True,False
4941,"A Review on Mixed Reality: Current Trends, Challenges and Prospects",False,True,False
4942,From Traditional Adaptive Data Caching to Adaptive Context Caching: A Survey,False,True,False
4946,Worker and workplace Artificial Intelligence (AI) coexistence: Emerging themes and research agenda,False,True,False
4947,Enterprise Generative AI Chatbot Architecture: From Natural Language Understanding to Scalable Deployment,True,False,False
4952,Dealing with information overload: a comprehensive review,False,True,False
4953,Internet of Robotic Things Intelligent Connectivity and Platforms,False,True,False
4956,Cybersecurity for digital twins in the built environment: current research and future directions,False,True,False
4962,OMNICHANNEL CONVERSATIONAL SEARCH: MAINTAINING CONTEXT AND CONSISTENCY ACROSS VOICE AND WEB INTERFACES,False,True,False
4964,A Systematic Review of Self-Adaptive Mobile Applications with Cooperative Dimension,False,True,False
4967,Contextual Awareness in Human-Advanced-Vehicle Systems: A Survey,False,True,False
4969,ArbiGraph: Arbitrarily Scalable Verifiable Task Graphs for Evaluating Context Management,False,True,False
4984,Reinforcement Learning Based Approaches to Adaptive Context Caching in Distributed Context Management Systems,False,True,False
